order_id,order_date,customer_id,customer_name,region,city,customer_segment,product_id,product_name,category,quantity,unit_price,discount_pct,net_value,currency,status,sales_rep,year,month,month_name,quarter,quarter_label,week,day_of_week,is_weekend,gross_value,discount_amount,status_group,revenue_eligible,revenue,fact_key,load_timestamp
SO2878,2024-10-04,C0015,Paytm Services,South,Noida,FinTech,P009,Filing Cabinet,Furniture,4,10200.0,15,40800.0,INR,Delivered,SR01,2024,10,October,4,Q4,40,Friday,False,48000.0,7200.0,Closed,True,40800.0,1879,2026-04-16 19:43:09
SO2879,2024-10-04,C0011,Ola Cabs,West,Bengaluru,Transport,P005,Smartphone X12,Electronics,14,61750.0,5,864500.0,INR,Delivered,SR08,2024,10,October,4,Q4,40,Friday,False,910000.0,45500.0,Closed,True,864500.0,1880,2026-04-16 19:43:09
SO2880,2024-10-04,C0009,Amazon India,North,Hyderabad,E-Commerce,P007,Mechanical Keyboard,Electronics,4,7125.0,5,28500.0,INR,Processing,SR02,2024,10,October,4,Q4,40,Friday,False,30000.0,1500.0,Open,True,28500.0,1881,2026-04-16 19:43:09
SO2881,2024-10-05,C0013,Nykaa Fashion,North,Mumbai,Retail,P008,LED Monitor 27inch,Electronics,14,23800.0,15,333200.0,INR,Delivered,SR06,2024,10,October,4,Q4,40,Saturday,True,392000.0,58800.0,Closed,True,333200.0,1882,2026-04-16 19:43:09
SO2882,2024-10-05,C0013,Nykaa Fashion,North,Mumbai,Retail,P004,Standing Desk,Furniture,17,31500.0,10,535500.0,INR,Delivered,SR05,2024,10,October,4,Q4,40,Saturday,True,595000.0,59500.0,Closed,True,535500.0,1883,2026-04-16 19:43:09
SO2883,2024-10-05,C0005,HDFC Bank,South,Mumbai,BFSI,P007,Mechanical Keyboard,Electronics,8,7500.0,0,60000.0,INR,Processing,SR07,2024,10,October,4,Q4,40,Saturday,True,60000.0,-0.0,Open,True,60000.0,1884,2026-04-16 19:43:09
SO2884,2024-10-06,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P001,Laptop Pro 15,Electronics,5,76500.0,10,382500.0,INR,Processing,SR09,2024,10,October,4,Q4,40,Sunday,True,425000.0,42500.0,Open,True,382500.0,1885,2026-04-16 19:43:09
SO2885,2024-10-07,C0006,Tata Motors,South,Pune,Manufacturing,P003,Office Chair Ergonomic,Furniture,19,18700.0,15,355300.0,INR,Delivered,SR07,2024,10,October,4,Q4,41,Monday,False,418000.0,62700.0,Closed,True,355300.0,1886,2026-04-16 19:43:09
SO2886,2024-10-07,C0004,Reliance Retail,South,Mumbai,Retail,P010,Conference Table,Furniture,13,55000.0,0,715000.0,INR,Processing,SR10,2024,10,October,4,Q4,41,Monday,False,715000.0,-0.0,Open,True,715000.0,1887,2026-04-16 19:43:09
SO2887,2024-10-07,C0007,Mahindra Group,North,Mumbai,Manufacturing,P003,Office Chair Ergonomic,Furniture,13,20900.0,5,271700.0,INR,Delivered,SR06,2024,10,October,4,Q4,41,Monday,False,286000.0,14300.0,Closed,True,271700.0,1888,2026-04-16 19:43:09
SO2888,2024-10-07,C0009,Amazon India,North,Hyderabad,E-Commerce,P003,Office Chair Ergonomic,Furniture,14,20900.0,5,292600.0,INR,Delivered,SR03,2024,10,October,4,Q4,41,Monday,False,308000.0,15400.0,Closed,True,292600.0,1889,2026-04-16 19:43:09
SO2889,2024-10-07,C0009,Amazon India,North,Hyderabad,E-Commerce,P002,Wireless Headphones,Electronics,19,7225.0,15,137275.0,INR,Processing,SR05,2024,10,October,4,Q4,41,Monday,False,161500.0,24225.0,Open,True,137275.0,1890,2026-04-16 19:43:09
SO2890,2024-10-07,C0014,Swiggy India,North,Bengaluru,Food-Tech,P009,Filing Cabinet,Furniture,6,10800.0,10,64800.0,INR,Delivered,SR02,2024,10,October,4,Q4,41,Monday,False,72000.0,7200.0,Closed,True,64800.0,1891,2026-04-16 19:43:09
SO2891,2024-10-07,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P007,Mechanical Keyboard,Electronics,1,6000.0,20,6000.0,INR,Delivered,SR10,2024,10,October,4,Q4,41,Monday,False,7500.0,1500.0,Closed,True,6000.0,1892,2026-04-16 19:43:09
SO2892,2024-10-07,C0012,Byju's Learning,North,Bengaluru,EdTech,P009,Filing Cabinet,Furniture,3,9600.0,20,28800.0,INR,Delivered,SR03,2024,10,October,4,Q4,41,Monday,False,36000.0,7200.0,Closed,True,28800.0,1893,2026-04-16 19:43:09
SO2893,2024-10-07,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P006,Tablet Air,Electronics,6,42750.0,5,256500.0,INR,In Transit,SR04,2024,10,October,4,Q4,41,Monday,False,270000.0,13500.0,Open,True,256500.0,1894,2026-04-16 19:43:09
SO2894,2024-10-08,C0004,Reliance Retail,South,Mumbai,Retail,P009,Filing Cabinet,Furniture,8,10200.0,15,81600.0,INR,In Transit,SR01,2024,10,October,4,Q4,41,Tuesday,False,96000.0,14400.0,Open,True,81600.0,1895,2026-04-16 19:43:09
SO2895,2024-10-08,C0005,HDFC Bank,South,Mumbai,BFSI,P002,Wireless Headphones,Electronics,5,8500.0,0,42500.0,INR,Delivered,SR10,2024,10,October,4,Q4,41,Tuesday,False,42500.0,-0.0,Closed,True,42500.0,1896,2026-04-16 19:43:09
SO2896,2024-10-08,C0014,Swiggy India,North,Bengaluru,Food-Tech,P002,Wireless Headphones,Electronics,4,7225.0,15,28900.0,INR,Processing,SR02,2024,10,October,4,Q4,41,Tuesday,False,34000.0,5100.0,Open,True,28900.0,1897,2026-04-16 19:43:09
SO2897,2024-10-08,C0002,TCS Technologies,North,Mumbai,Enterprise,P003,Office Chair Ergonomic,Furniture,10,19800.0,10,198000.0,INR,Processing,SR02,2024,10,October,4,Q4,41,Tuesday,False,220000.0,22000.0,Open,True,198000.0,1898,2026-04-16 19:43:09
SO2898,2024-10-08,C0002,TCS Technologies,North,Mumbai,Enterprise,P008,LED Monitor 27inch,Electronics,12,26600.0,5,319200.0,INR,Delivered,SR08,2024,10,October,4,Q4,41,Tuesday,False,336000.0,16800.0,Closed,True,319200.0,1899,2026-04-16 19:43:09
SO2899,2024-10-08,C0013,Nykaa Fashion,North,Mumbai,Retail,P001,Laptop Pro 15,Electronics,14,85000.0,0,1190000.0,INR,Delivered,SR02,2024,10,October,4,Q4,41,Tuesday,False,1190000.0,-0.0,Closed,True,1190000.0,1900,2026-04-16 19:43:09
SO2900,2024-10-08,C0004,Reliance Retail,South,Mumbai,Retail,P007,Mechanical Keyboard,Electronics,13,6750.0,10,87750.0,INR,Delivered,SR08,2024,10,October,4,Q4,41,Tuesday,False,97500.0,9750.0,Closed,True,87750.0,1901,2026-04-16 19:43:09
SO2901,2024-10-08,C0013,Nykaa Fashion,North,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,6,19800.0,10,118800.0,INR,Delivered,SR03,2024,10,October,4,Q4,41,Tuesday,False,132000.0,13200.0,Closed,True,118800.0,1902,2026-04-16 19:43:09
SO2902,2024-10-09,C0002,TCS Technologies,North,Mumbai,Enterprise,P006,Tablet Air,Electronics,12,38250.0,15,459000.0,INR,Cancelled,SR10,2024,10,October,4,Q4,41,Wednesday,False,540000.0,81000.0,Cancelled,False,0.0,1903,2026-04-16 19:43:09
SO2903,2024-10-09,C0009,Amazon India,North,Hyderabad,E-Commerce,P001,Laptop Pro 15,Electronics,6,68000.0,20,408000.0,INR,In Transit,SR02,2024,10,October,4,Q4,41,Wednesday,False,510000.0,102000.0,Open,True,408000.0,1904,2026-04-16 19:43:09
SO2904,2024-10-09,C0004,Reliance Retail,South,Mumbai,Retail,P010,Conference Table,Furniture,1,44000.0,20,44000.0,INR,Delivered,SR09,2024,10,October,4,Q4,41,Wednesday,False,55000.0,11000.0,Closed,True,44000.0,1905,2026-04-16 19:43:09
SO2905,2024-10-09,C0013,Nykaa Fashion,North,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,7,19800.0,10,138600.0,INR,Delivered,SR04,2024,10,October,4,Q4,41,Wednesday,False,154000.0,15400.0,Closed,True,138600.0,1906,2026-04-16 19:43:09
SO2906,2024-10-10,C0006,Tata Motors,South,Pune,Manufacturing,P003,Office Chair Ergonomic,Furniture,8,22000.0,0,176000.0,INR,In Transit,SR03,2024,10,October,4,Q4,41,Thursday,False,176000.0,-0.0,Open,True,176000.0,1907,2026-04-16 19:43:09
SO2907,2024-10-10,C0005,HDFC Bank,South,Mumbai,BFSI,P005,Smartphone X12,Electronics,16,61750.0,5,988000.0,INR,Cancelled,SR06,2024,10,October,4,Q4,41,Thursday,False,1040000.0,52000.0,Cancelled,False,0.0,1908,2026-04-16 19:43:09
SO2908,2024-10-10,C0012,Byju's Learning,North,Bengaluru,EdTech,P009,Filing Cabinet,Furniture,10,10200.0,15,102000.0,INR,In Transit,SR08,2024,10,October,4,Q4,41,Thursday,False,120000.0,18000.0,Open,True,102000.0,1909,2026-04-16 19:43:09
SO2909,2024-10-10,C0007,Mahindra Group,North,Mumbai,Manufacturing,P009,Filing Cabinet,Furniture,13,11400.0,5,148200.0,INR,Delivered,SR04,2024,10,October,4,Q4,41,Thursday,False,156000.0,7800.0,Closed,True,148200.0,1910,2026-04-16 19:43:09
SO2910,2024-10-11,C0007,Mahindra Group,North,Mumbai,Manufacturing,P002,Wireless Headphones,Electronics,19,6800.0,20,129200.0,INR,Delivered,SR04,2024,10,October,4,Q4,41,Friday,False,161500.0,32300.0,Closed,True,129200.0,1911,2026-04-16 19:43:09
SO2911,2024-10-11,C0012,Byju's Learning,North,Bengaluru,EdTech,P008,LED Monitor 27inch,Electronics,14,23800.0,15,333200.0,INR,Delivered,SR05,2024,10,October,4,Q4,41,Friday,False,392000.0,58800.0,Closed,True,333200.0,1912,2026-04-16 19:43:09
SO2912,2024-10-11,C0014,Swiggy India,North,Bengaluru,Food-Tech,P006,Tablet Air,Electronics,20,45000.0,0,900000.0,INR,Delivered,SR07,2024,10,October,4,Q4,41,Friday,False,900000.0,-0.0,Closed,True,900000.0,1913,2026-04-16 19:43:09
SO2913,2024-10-11,C0004,Reliance Retail,South,Mumbai,Retail,P010,Conference Table,Furniture,12,49500.0,10,594000.0,INR,Processing,SR02,2024,10,October,4,Q4,41,Friday,False,660000.0,66000.0,Open,True,594000.0,1914,2026-04-16 19:43:09
SO2914,2024-10-11,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P003,Office Chair Ergonomic,Furniture,2,17600.0,20,35200.0,INR,Delivered,SR07,2024,10,October,4,Q4,41,Friday,False,44000.0,8800.0,Closed,True,35200.0,1915,2026-04-16 19:43:09
SO2915,2024-10-11,C0005,HDFC Bank,South,Mumbai,BFSI,P010,Conference Table,Furniture,17,49500.0,10,841500.0,INR,Delivered,SR02,2024,10,October,4,Q4,41,Friday,False,935000.0,93500.0,Closed,True,841500.0,1916,2026-04-16 19:43:09
SO2916,2024-10-11,C0003,Wipro Solutions,East,Pune,Enterprise,P006,Tablet Air,Electronics,14,42750.0,5,598500.0,INR,Delivered,SR02,2024,10,October,4,Q4,41,Friday,False,630000.0,31500.0,Closed,True,598500.0,1917,2026-04-16 19:43:09
SO2917,2024-10-11,C0004,Reliance Retail,South,Mumbai,Retail,P006,Tablet Air,Electronics,12,42750.0,5,513000.0,INR,In Transit,SR02,2024,10,October,4,Q4,41,Friday,False,540000.0,27000.0,Open,True,513000.0,1918,2026-04-16 19:43:09
SO2918,2024-10-12,C0006,Tata Motors,South,Pune,Manufacturing,P001,Laptop Pro 15,Electronics,11,80750.0,5,888250.0,INR,Delivered,SR06,2024,10,October,4,Q4,41,Saturday,True,935000.0,46750.0,Closed,True,888250.0,1919,2026-04-16 19:43:09
SO2919,2024-10-13,C0009,Amazon India,North,Hyderabad,E-Commerce,P002,Wireless Headphones,Electronics,13,7650.0,10,99450.0,INR,Delivered,SR09,2024,10,October,4,Q4,41,Sunday,True,110500.0,11050.0,Closed,True,99450.0,1920,2026-04-16 19:43:09
SO2920,2024-10-13,C0004,Reliance Retail,South,Mumbai,Retail,P002,Wireless Headphones,Electronics,18,7650.0,10,137700.0,INR,In Transit,SR02,2024,10,October,4,Q4,41,Sunday,True,153000.0,15300.0,Open,True,137700.0,1921,2026-04-16 19:43:09
SO2921,2024-10-14,C0011,Ola Cabs,West,Bengaluru,Transport,P007,Mechanical Keyboard,Electronics,11,6750.0,10,74250.0,INR,Delivered,SR01,2024,10,October,4,Q4,42,Monday,False,82500.0,8250.0,Closed,True,74250.0,1922,2026-04-16 19:43:09
SO2922,2024-10-14,C0013,Nykaa Fashion,North,Mumbai,Retail,P008,LED Monitor 27inch,Electronics,16,28000.0,0,448000.0,INR,Cancelled,SR07,2024,10,October,4,Q4,42,Monday,False,448000.0,-0.0,Cancelled,False,0.0,1923,2026-04-16 19:43:09
SO2923,2024-10-14,C0002,TCS Technologies,North,Mumbai,Enterprise,P002,Wireless Headphones,Electronics,15,8075.0,5,121125.0,INR,Delivered,SR10,2024,10,October,4,Q4,42,Monday,False,127500.0,6375.0,Closed,True,121125.0,1924,2026-04-16 19:43:09
SO2924,2024-10-14,C0007,Mahindra Group,North,Mumbai,Manufacturing,P004,Standing Desk,Furniture,19,35000.0,0,665000.0,INR,Delivered,SR10,2024,10,October,4,Q4,42,Monday,False,665000.0,-0.0,Closed,True,665000.0,1925,2026-04-16 19:43:09
SO2925,2024-10-14,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P008,LED Monitor 27inch,Electronics,10,26600.0,5,266000.0,INR,Processing,SR07,2024,10,October,4,Q4,42,Monday,False,280000.0,14000.0,Open,True,266000.0,1926,2026-04-16 19:43:09
SO2926,2024-10-14,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P009,Filing Cabinet,Furniture,17,12000.0,0,204000.0,INR,Delivered,SR01,2024,10,October,4,Q4,42,Monday,False,204000.0,-0.0,Closed,True,204000.0,1927,2026-04-16 19:43:09
SO2927,2024-10-14,C0002,TCS Technologies,North,Mumbai,Enterprise,P008,LED Monitor 27inch,Electronics,4,23800.0,15,95200.0,INR,In Transit,SR05,2024,10,October,4,Q4,42,Monday,False,112000.0,16800.0,Open,True,95200.0,1928,2026-04-16 19:43:09
SO2928,2024-10-14,C0006,Tata Motors,South,Pune,Manufacturing,P006,Tablet Air,Electronics,13,45000.0,0,585000.0,INR,Delivered,SR06,2024,10,October,4,Q4,42,Monday,False,585000.0,-0.0,Closed,True,585000.0,1929,2026-04-16 19:43:09
SO2929,2024-10-14,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P010,Conference Table,Furniture,2,46750.0,15,93500.0,INR,Delivered,SR08,2024,10,October,4,Q4,42,Monday,False,110000.0,16500.0,Closed,True,93500.0,1930,2026-04-16 19:43:09
SO2930,2024-10-14,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P002,Wireless Headphones,Electronics,12,6800.0,20,81600.0,INR,Delivered,SR04,2024,10,October,4,Q4,42,Monday,False,102000.0,20400.0,Closed,True,81600.0,1931,2026-04-16 19:43:09
SO2931,2024-10-15,C0014,Swiggy India,North,Bengaluru,Food-Tech,P001,Laptop Pro 15,Electronics,5,85000.0,0,425000.0,INR,Cancelled,SR07,2024,10,October,4,Q4,42,Tuesday,False,425000.0,-0.0,Cancelled,False,0.0,1932,2026-04-16 19:43:09
SO2932,2024-10-15,C0004,Reliance Retail,South,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,3,20900.0,5,62700.0,INR,In Transit,SR06,2024,10,October,4,Q4,42,Tuesday,False,66000.0,3300.0,Open,True,62700.0,1933,2026-04-16 19:43:09
SO2933,2024-10-15,C0014,Swiggy India,North,Bengaluru,Food-Tech,P009,Filing Cabinet,Furniture,1,12000.0,0,12000.0,INR,Delivered,SR01,2024,10,October,4,Q4,42,Tuesday,False,12000.0,-0.0,Closed,True,12000.0,1934,2026-04-16 19:43:09
SO2934,2024-10-15,C0002,TCS Technologies,North,Mumbai,Enterprise,P001,Laptop Pro 15,Electronics,10,85000.0,0,850000.0,INR,Delivered,SR10,2024,10,October,4,Q4,42,Tuesday,False,850000.0,-0.0,Closed,True,850000.0,1935,2026-04-16 19:43:09
SO2935,2024-10-16,C0005,HDFC Bank,South,Mumbai,BFSI,P003,Office Chair Ergonomic,Furniture,5,17600.0,20,88000.0,INR,Delivered,SR03,2024,10,October,4,Q4,42,Wednesday,False,110000.0,22000.0,Closed,True,88000.0,1936,2026-04-16 19:43:09
SO2936,2024-10-16,C0006,Tata Motors,South,Pune,Manufacturing,P003,Office Chair Ergonomic,Furniture,19,18700.0,15,355300.0,INR,Delivered,SR02,2024,10,October,4,Q4,42,Wednesday,False,418000.0,62700.0,Closed,True,355300.0,1937,2026-04-16 19:43:09
SO2937,2024-10-16,C0009,Amazon India,North,Hyderabad,E-Commerce,P009,Filing Cabinet,Furniture,8,9600.0,20,76800.0,INR,Delivered,SR08,2024,10,October,4,Q4,42,Wednesday,False,96000.0,19200.0,Closed,True,76800.0,1938,2026-04-16 19:43:09
SO2938,2024-10-16,C0005,HDFC Bank,South,Mumbai,BFSI,P006,Tablet Air,Electronics,16,42750.0,5,684000.0,INR,Delivered,SR05,2024,10,October,4,Q4,42,Wednesday,False,720000.0,36000.0,Closed,True,684000.0,1939,2026-04-16 19:43:09
SO2939,2024-10-16,C0012,Byju's Learning,North,Bengaluru,EdTech,P002,Wireless Headphones,Electronics,12,6800.0,20,81600.0,INR,Processing,SR04,2024,10,October,4,Q4,42,Wednesday,False,102000.0,20400.0,Open,True,81600.0,1940,2026-04-16 19:43:09
SO2940,2024-10-16,C0011,Ola Cabs,West,Bengaluru,Transport,P004,Standing Desk,Furniture,3,35000.0,0,105000.0,INR,Cancelled,SR01,2024,10,October,4,Q4,42,Wednesday,False,105000.0,-0.0,Cancelled,False,0.0,1941,2026-04-16 19:43:09
SO2941,2024-10-16,C0004,Reliance Retail,South,Mumbai,Retail,P001,Laptop Pro 15,Electronics,7,72250.0,15,505750.0,INR,Processing,SR04,2024,10,October,4,Q4,42,Wednesday,False,595000.0,89250.0,Open,True,505750.0,1942,2026-04-16 19:43:09
SO2942,2024-10-16,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P002,Wireless Headphones,Electronics,11,8075.0,5,88825.0,INR,Processing,SR09,2024,10,October,4,Q4,42,Wednesday,False,93500.0,4675.0,Open,True,88825.0,1943,2026-04-16 19:43:09
SO2943,2024-10-16,C0009,Amazon India,North,Hyderabad,E-Commerce,P006,Tablet Air,Electronics,10,38250.0,15,382500.0,INR,In Transit,SR09,2024,10,October,4,Q4,42,Wednesday,False,450000.0,67500.0,Open,True,382500.0,1944,2026-04-16 19:43:09
SO2944,2024-10-16,C0002,TCS Technologies,North,Mumbai,Enterprise,P003,Office Chair Ergonomic,Furniture,8,19800.0,10,158400.0,INR,Delivered,SR08,2024,10,October,4,Q4,42,Wednesday,False,176000.0,17600.0,Closed,True,158400.0,1945,2026-04-16 19:43:09
SO2945,2024-10-17,C0004,Reliance Retail,South,Mumbai,Retail,P007,Mechanical Keyboard,Electronics,7,7500.0,0,52500.0,INR,Delivered,SR03,2024,10,October,4,Q4,42,Thursday,False,52500.0,-0.0,Closed,True,52500.0,1946,2026-04-16 19:43:09
SO2946,2024-10-17,C0011,Ola Cabs,West,Bengaluru,Transport,P005,Smartphone X12,Electronics,19,65000.0,0,1235000.0,INR,Delivered,SR02,2024,10,October,4,Q4,42,Thursday,False,1235000.0,-0.0,Closed,True,1235000.0,1947,2026-04-16 19:43:09
SO2947,2024-10-17,C0012,Byju's Learning,North,Bengaluru,EdTech,P002,Wireless Headphones,Electronics,8,8500.0,0,68000.0,INR,Processing,SR03,2024,10,October,4,Q4,42,Thursday,False,68000.0,-0.0,Open,True,68000.0,1948,2026-04-16 19:43:09
SO2948,2024-10-17,C0005,HDFC Bank,South,Mumbai,BFSI,P001,Laptop Pro 15,Electronics,16,68000.0,20,1088000.0,INR,Delivered,SR05,2024,10,October,4,Q4,42,Thursday,False,1360000.0,272000.0,Closed,True,1088000.0,1949,2026-04-16 19:43:09
SO2949,2024-10-17,C0002,TCS Technologies,North,Mumbai,Enterprise,P009,Filing Cabinet,Furniture,3,10800.0,10,32400.0,INR,Delivered,SR03,2024,10,October,4,Q4,42,Thursday,False,36000.0,3600.0,Closed,True,32400.0,1950,2026-04-16 19:43:09
SO2950,2024-10-17,C0007,Mahindra Group,North,Mumbai,Manufacturing,P009,Filing Cabinet,Furniture,14,9600.0,20,134400.0,INR,Delivered,SR08,2024,10,October,4,Q4,42,Thursday,False,168000.0,33600.0,Closed,True,134400.0,1951,2026-04-16 19:43:09
SO2951,2024-10-17,C0005,HDFC Bank,South,Mumbai,BFSI,P006,Tablet Air,Electronics,4,45000.0,0,180000.0,INR,Delivered,SR07,2024,10,October,4,Q4,42,Thursday,False,180000.0,-0.0,Closed,True,180000.0,1952,2026-04-16 19:43:09
SO2952,2024-10-17,C0004,Reliance Retail,South,Mumbai,Retail,P005,Smartphone X12,Electronics,7,55250.0,15,386750.0,INR,Delivered,SR05,2024,10,October,4,Q4,42,Thursday,False,455000.0,68250.0,Closed,True,386750.0,1953,2026-04-16 19:43:09
SO2953,2024-10-17,C0009,Amazon India,North,Hyderabad,E-Commerce,P010,Conference Table,Furniture,16,44000.0,20,704000.0,INR,Delivered,SR01,2024,10,October,4,Q4,42,Thursday,False,880000.0,176000.0,Closed,True,704000.0,1954,2026-04-16 19:43:09
SO2954,2024-10-17,C0011,Ola Cabs,West,Bengaluru,Transport,P004,Standing Desk,Furniture,4,33250.0,5,133000.0,INR,Delivered,SR01,2024,10,October,4,Q4,42,Thursday,False,140000.0,7000.0,Closed,True,133000.0,1955,2026-04-16 19:43:09
SO2955,2024-10-17,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P005,Smartphone X12,Electronics,8,65000.0,0,520000.0,INR,Delivered,SR05,2024,10,October,4,Q4,42,Thursday,False,520000.0,-0.0,Closed,True,520000.0,1956,2026-04-16 19:43:09
SO2956,2024-10-17,C0004,Reliance Retail,South,Mumbai,Retail,P010,Conference Table,Furniture,13,46750.0,15,607750.0,INR,Delivered,SR04,2024,10,October,4,Q4,42,Thursday,False,715000.0,107250.0,Closed,True,607750.0,1957,2026-04-16 19:43:09
SO2957,2024-10-18,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P004,Standing Desk,Furniture,6,33250.0,5,199500.0,INR,Delivered,SR05,2024,10,October,4,Q4,42,Friday,False,210000.0,10500.0,Closed,True,199500.0,1958,2026-04-16 19:43:09
SO2958,2024-10-18,C0012,Byju's Learning,North,Bengaluru,EdTech,P010,Conference Table,Furniture,10,55000.0,0,550000.0,INR,Delivered,SR09,2024,10,October,4,Q4,42,Friday,False,550000.0,-0.0,Closed,True,550000.0,1959,2026-04-16 19:43:09
SO2959,2024-10-18,C0015,Paytm Services,South,Noida,FinTech,P010,Conference Table,Furniture,16,49500.0,10,792000.0,INR,Processing,SR04,2024,10,October,4,Q4,42,Friday,False,880000.0,88000.0,Open,True,792000.0,1960,2026-04-16 19:43:09
SO2960,2024-10-18,C0003,Wipro Solutions,East,Pune,Enterprise,P006,Tablet Air,Electronics,3,42750.0,5,128250.0,INR,Delivered,SR08,2024,10,October,4,Q4,42,Friday,False,135000.0,6750.0,Closed,True,128250.0,1961,2026-04-16 19:43:09
SO2961,2024-10-18,C0003,Wipro Solutions,East,Pune,Enterprise,P001,Laptop Pro 15,Electronics,16,72250.0,15,1156000.0,INR,Delivered,SR03,2024,10,October,4,Q4,42,Friday,False,1360000.0,204000.0,Closed,True,1156000.0,1962,2026-04-16 19:43:09
SO2962,2024-10-18,C0005,HDFC Bank,South,Mumbai,BFSI,P002,Wireless Headphones,Electronics,6,8500.0,0,51000.0,INR,Delivered,SR08,2024,10,October,4,Q4,42,Friday,False,51000.0,-0.0,Closed,True,51000.0,1963,2026-04-16 19:43:09
SO2963,2024-10-18,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P001,Laptop Pro 15,Electronics,16,80750.0,5,1292000.0,INR,Delivered,SR01,2024,10,October,4,Q4,42,Friday,False,1360000.0,68000.0,Closed,True,1292000.0,1964,2026-04-16 19:43:09
SO2964,2024-10-18,C0014,Swiggy India,North,Bengaluru,Food-Tech,P001,Laptop Pro 15,Electronics,19,76500.0,10,1453500.0,INR,Processing,SR09,2024,10,October,4,Q4,42,Friday,False,1615000.0,161500.0,Open,True,1453500.0,1965,2026-04-16 19:43:09
SO2965,2024-10-19,C0003,Wipro Solutions,East,Pune,Enterprise,P003,Office Chair Ergonomic,Furniture,4,22000.0,0,88000.0,INR,Delivered,SR06,2024,10,October,4,Q4,42,Saturday,True,88000.0,-0.0,Closed,True,88000.0,1966,2026-04-16 19:43:09
SO2966,2024-10-19,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P008,LED Monitor 27inch,Electronics,12,22400.0,20,268800.0,INR,Delivered,SR08,2024,10,October,4,Q4,42,Saturday,True,336000.0,67200.0,Closed,True,268800.0,1967,2026-04-16 19:43:09
SO2967,2024-10-19,C0005,HDFC Bank,South,Mumbai,BFSI,P006,Tablet Air,Electronics,15,45000.0,0,675000.0,INR,Processing,SR05,2024,10,October,4,Q4,42,Saturday,True,675000.0,-0.0,Open,True,675000.0,1968,2026-04-16 19:43:09
SO2968,2024-10-19,C0012,Byju's Learning,North,Bengaluru,EdTech,P006,Tablet Air,Electronics,17,36000.0,20,612000.0,INR,Delivered,SR05,2024,10,October,4,Q4,42,Saturday,True,765000.0,153000.0,Closed,True,612000.0,1969,2026-04-16 19:43:09
SO2969,2024-10-19,C0011,Ola Cabs,West,Bengaluru,Transport,P009,Filing Cabinet,Furniture,1,11400.0,5,11400.0,INR,Cancelled,SR04,2024,10,October,4,Q4,42,Saturday,True,12000.0,600.0,Cancelled,False,0.0,1970,2026-04-16 19:43:09
SO2970,2024-10-20,C0006,Tata Motors,South,Pune,Manufacturing,P008,LED Monitor 27inch,Electronics,1,26600.0,5,26600.0,INR,Delivered,SR07,2024,10,October,4,Q4,42,Sunday,True,28000.0,1400.0,Closed,True,26600.0,1971,2026-04-16 19:43:09
SO2971,2024-10-20,C0006,Tata Motors,South,Pune,Manufacturing,P004,Standing Desk,Furniture,3,33250.0,5,99750.0,INR,Processing,SR07,2024,10,October,4,Q4,42,Sunday,True,105000.0,5250.0,Open,True,99750.0,1972,2026-04-16 19:43:09
SO2972,2024-10-21,C0005,HDFC Bank,South,Mumbai,BFSI,P009,Filing Cabinet,Furniture,15,9600.0,20,144000.0,INR,Delivered,SR06,2024,10,October,4,Q4,43,Monday,False,180000.0,36000.0,Closed,True,144000.0,1973,2026-04-16 19:43:09
SO2973,2024-10-21,C0015,Paytm Services,South,Noida,FinTech,P006,Tablet Air,Electronics,13,36000.0,20,468000.0,INR,Delivered,SR05,2024,10,October,4,Q4,43,Monday,False,585000.0,117000.0,Closed,True,468000.0,1974,2026-04-16 19:43:09
SO2974,2024-10-21,C0005,HDFC Bank,South,Mumbai,BFSI,P004,Standing Desk,Furniture,2,28000.0,20,56000.0,INR,Delivered,SR06,2024,10,October,4,Q4,43,Monday,False,70000.0,14000.0,Closed,True,56000.0,1975,2026-04-16 19:43:09
SO2975,2024-10-21,C0014,Swiggy India,North,Bengaluru,Food-Tech,P010,Conference Table,Furniture,4,46750.0,15,187000.0,INR,In Transit,SR10,2024,10,October,4,Q4,43,Monday,False,220000.0,33000.0,Open,True,187000.0,1976,2026-04-16 19:43:09
SO2976,2024-10-21,C0013,Nykaa Fashion,North,Mumbai,Retail,P006,Tablet Air,Electronics,10,45000.0,0,450000.0,INR,Cancelled,SR08,2024,10,October,4,Q4,43,Monday,False,450000.0,-0.0,Cancelled,False,0.0,1977,2026-04-16 19:43:09
