order_id,order_date,customer_id,customer_name,region,city,customer_segment,product_id,product_name,category,quantity,unit_price,discount_pct,net_value,currency,status,sales_rep
SO2769,2024-09-18,C0009,Amazon India,North,Hyderabad,E-Commerce,P009,Filing Cabinet,Furniture,9,10800.0,10,97200.0,INR,Processing,SR05
SO2770,2024-09-18,C0012,Byju's Learning,North,Bengaluru,EdTech,P005,Smartphone X12,Electronics,18,65000.0,0,1170000.0,INR,Delivered,SR01
SO2771,2024-09-18,C0009,Amazon India,North,Hyderabad,E-Commerce,P004,Standing Desk,Furniture,10,35000.0,0,350000.0,INR,Delivered,SR05
SO2772,2024-09-18,C0015,Paytm Services,South,Noida,FinTech,P003,Office Chair Ergonomic,Furniture,9,22000.0,0,198000.0,INR,Delivered,SR04
SO2773,2024-09-18,C0014,Swiggy India,North,Bengaluru,Food-Tech,P004,Standing Desk,Furniture,18,35000.0,0,630000.0,INR,Delivered,SR06
SO2774,2024-09-18,C0011,Ola Cabs,West,Bengaluru,Transport,P010,Conference Table,Furniture,12,49500.0,10,594000.0,INR,Delivered,SR09
SO2775,2024-09-18,C0005,HDFC Bank,South,Mumbai,BFSI,P003,Office Chair Ergonomic,Furniture,14,17600.0,20,246400.0,INR,Delivered,SR01
SO2776,2024-09-18,C0011,Ola Cabs,West,Bengaluru,Transport,P001,Laptop Pro 15,Electronics,12,80750.0,5,969000.0,INR,In Transit,SR05
SO2777,2024-09-18,C0003,Wipro Solutions,East,Pune,Enterprise,P005,Smartphone X12,Electronics,1,52000.0,20,52000.0,INR,In Transit,SR10
SO2778,2024-09-18,C0002,TCS Technologies,North,Mumbai,Enterprise,P007,Mechanical Keyboard,Electronics,9,6000.0,20,54000.0,INR,Delivered,SR08
SO2779,2024-09-18,C0004,Reliance Retail,South,Mumbai,Retail,P006,Tablet Air,Electronics,9,42750.0,5,384750.0,INR,Delivered,SR07
SO2780,2024-09-19,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P004,Standing Desk,Furniture,14,31500.0,10,441000.0,INR,Delivered,SR08
SO2781,2024-09-19,C0002,TCS Technologies,North,Mumbai,Enterprise,P008,LED Monitor 27inch,Electronics,6,23800.0,15,142800.0,INR,Delivered,SR03
SO2782,2024-09-19,C0004,Reliance Retail,South,Mumbai,Retail,P010,Conference Table,Furniture,16,52250.0,5,836000.0,INR,Delivered,SR01
SO2783,2024-09-19,C0005,HDFC Bank,South,Mumbai,BFSI,P003,Office Chair Ergonomic,Furniture,6,18700.0,15,112200.0,INR,In Transit,SR04
SO2784,2024-09-19,C0002,TCS Technologies,North,Mumbai,Enterprise,P003,Office Chair Ergonomic,Furniture,3,18700.0,15,56100.0,INR,Delivered,SR07
SO2785,2024-09-19,C0002,TCS Technologies,North,Mumbai,Enterprise,P009,Filing Cabinet,Furniture,5,12000.0,0,60000.0,INR,Delivered,SR07
SO2786,2024-09-20,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P002,Wireless Headphones,Electronics,1,8500.0,0,8500.0,INR,Delivered,SR02
SO2787,2024-09-20,C0005,HDFC Bank,South,Mumbai,BFSI,P003,Office Chair Ergonomic,Furniture,20,22000.0,0,440000.0,INR,In Transit,SR01
SO2788,2024-09-20,C0013,Nykaa Fashion,North,Mumbai,Retail,P002,Wireless Headphones,Electronics,18,7650.0,10,137700.0,INR,Processing,SR02
SO2789,2024-09-20,C0004,Reliance Retail,South,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,16,17600.0,20,281600.0,INR,Processing,SR03
SO2790,2024-09-20,C0005,HDFC Bank,South,Mumbai,BFSI,P006,Tablet Air,Electronics,16,42750.0,5,684000.0,INR,Delivered,SR09
SO2791,2024-09-20,C0012,Byju's Learning,North,Bengaluru,EdTech,P005,Smartphone X12,Electronics,18,65000.0,0,1170000.0,INR,Delivered,SR01
SO2792,2024-09-20,C0002,TCS Technologies,North,Mumbai,Enterprise,P009,Filing Cabinet,Furniture,10,12000.0,0,120000.0,INR,Delivered,SR07
SO2793,2024-09-20,C0003,Wipro Solutions,East,Pune,Enterprise,P001,Laptop Pro 15,Electronics,8,85000.0,0,680000.0,INR,Delivered,SR07
SO2794,2024-09-20,C0003,Wipro Solutions,East,Pune,Enterprise,P006,Tablet Air,Electronics,10,42750.0,5,427500.0,INR,Processing,SR07
SO2795,2024-09-20,C0011,Ola Cabs,West,Bengaluru,Transport,P002,Wireless Headphones,Electronics,16,8075.0,5,129200.0,INR,Cancelled,SR04
SO2796,2024-09-21,C0005,HDFC Bank,South,Mumbai,BFSI,P006,Tablet Air,Electronics,3,36000.0,20,108000.0,INR,Delivered,SR06
SO2797,2024-09-22,C0015,Paytm Services,South,Noida,FinTech,P001,Laptop Pro 15,Electronics,20,80750.0,5,1615000.0,INR,Delivered,SR09
SO2798,2024-09-23,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P003,Office Chair Ergonomic,Furniture,14,20900.0,5,292600.0,INR,Processing,SR05
SO2799,2024-09-23,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P005,Smartphone X12,Electronics,12,65000.0,0,780000.0,INR,Delivered,SR08
SO2800,2024-09-23,C0011,Ola Cabs,West,Bengaluru,Transport,P006,Tablet Air,Electronics,9,45000.0,0,405000.0,INR,In Transit,SR03
SO2801,2024-09-23,C0013,Nykaa Fashion,North,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,11,20900.0,5,229900.0,INR,Delivered,SR08
SO2802,2024-09-23,C0014,Swiggy India,North,Bengaluru,Food-Tech,P002,Wireless Headphones,Electronics,4,6800.0,20,27200.0,INR,Delivered,SR05
SO2803,2024-09-23,C0003,Wipro Solutions,East,Pune,Enterprise,P002,Wireless Headphones,Electronics,11,8075.0,5,88825.0,INR,Delivered,SR07
SO2804,2024-09-23,C0006,Tata Motors,South,Pune,Manufacturing,P006,Tablet Air,Electronics,16,38250.0,15,612000.0,INR,Delivered,SR07
SO2805,2024-09-23,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P006,Tablet Air,Electronics,5,42750.0,5,213750.0,INR,Delivered,SR09
SO2806,2024-09-23,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P009,Filing Cabinet,Furniture,18,10200.0,15,183600.0,INR,Delivered,SR04
SO2807,2024-09-24,C0002,TCS Technologies,North,Mumbai,Enterprise,P010,Conference Table,Furniture,14,44000.0,20,616000.0,INR,Delivered,SR04
SO2808,2024-09-24,C0012,Byju's Learning,North,Bengaluru,EdTech,P002,Wireless Headphones,Electronics,8,7650.0,10,61200.0,INR,Delivered,SR01
SO2809,2024-09-24,C0006,Tata Motors,South,Pune,Manufacturing,P009,Filing Cabinet,Furniture,16,11400.0,5,182400.0,INR,Processing,SR01
SO2810,2024-09-24,C0015,Paytm Services,South,Noida,FinTech,P006,Tablet Air,Electronics,12,42750.0,5,513000.0,INR,Delivered,SR03
SO2811,2024-09-24,C0014,Swiggy India,North,Bengaluru,Food-Tech,P009,Filing Cabinet,Furniture,14,11400.0,5,159600.0,INR,Delivered,SR04
SO2812,2024-09-24,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P003,Office Chair Ergonomic,Furniture,4,20900.0,5,83600.0,INR,Delivered,SR01
SO2813,2024-09-24,C0012,Byju's Learning,North,Bengaluru,EdTech,P007,Mechanical Keyboard,Electronics,12,7500.0,0,90000.0,INR,In Transit,SR10
SO2814,2024-09-24,C0002,TCS Technologies,North,Mumbai,Enterprise,P008,LED Monitor 27inch,Electronics,20,26600.0,5,532000.0,INR,Delivered,SR06
SO2815,2024-09-24,C0003,Wipro Solutions,East,Pune,Enterprise,P002,Wireless Headphones,Electronics,8,8500.0,0,68000.0,INR,Delivered,SR07
SO2816,2024-09-24,C0003,Wipro Solutions,East,Pune,Enterprise,P003,Office Chair Ergonomic,Furniture,16,20900.0,5,334400.0,INR,In Transit,SR05
SO2817,2024-09-25,C0007,Mahindra Group,North,Mumbai,Manufacturing,P006,Tablet Air,Electronics,15,45000.0,0,675000.0,INR,Delivered,SR03
SO2818,2024-09-25,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P001,Laptop Pro 15,Electronics,20,80750.0,5,1615000.0,INR,Delivered,SR01
SO2819,2024-09-25,C0007,Mahindra Group,North,Mumbai,Manufacturing,P007,Mechanical Keyboard,Electronics,15,6000.0,20,90000.0,INR,In Transit,SR05
SO2820,2024-09-25,C0015,Paytm Services,South,Noida,FinTech,P010,Conference Table,Furniture,17,49500.0,10,841500.0,INR,In Transit,SR07
SO2821,2024-09-25,C0015,Paytm Services,South,Noida,FinTech,P003,Office Chair Ergonomic,Furniture,9,22000.0,0,198000.0,INR,Delivered,SR03
SO2822,2024-09-25,C0012,Byju's Learning,North,Bengaluru,EdTech,P004,Standing Desk,Furniture,13,28000.0,20,364000.0,INR,Delivered,SR07
SO2823,2024-09-25,C0003,Wipro Solutions,East,Pune,Enterprise,P009,Filing Cabinet,Furniture,20,12000.0,0,240000.0,INR,Processing,SR08
SO2824,2024-09-25,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P006,Tablet Air,Electronics,13,38250.0,15,497250.0,INR,Delivered,SR06
SO2825,2024-09-25,C0011,Ola Cabs,West,Bengaluru,Transport,P007,Mechanical Keyboard,Electronics,7,6750.0,10,47250.0,INR,Delivered,SR02
SO2826,2024-09-25,C0006,Tata Motors,South,Pune,Manufacturing,P010,Conference Table,Furniture,11,55000.0,0,605000.0,INR,Delivered,SR03
SO2827,2024-09-25,C0009,Amazon India,North,Hyderabad,E-Commerce,P002,Wireless Headphones,Electronics,3,8075.0,5,24225.0,INR,Delivered,SR05
SO2828,2024-09-26,C0009,Amazon India,North,Hyderabad,E-Commerce,P004,Standing Desk,Furniture,2,33250.0,5,66500.0,INR,Delivered,SR10
SO2829,2024-09-26,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P001,Laptop Pro 15,Electronics,19,72250.0,15,1372750.0,INR,Delivered,SR06
SO2830,2024-09-26,C0002,TCS Technologies,North,Mumbai,Enterprise,P005,Smartphone X12,Electronics,1,58500.0,10,58500.0,INR,In Transit,SR07
SO2831,2024-09-26,C0009,Amazon India,North,Hyderabad,E-Commerce,P004,Standing Desk,Furniture,11,29750.0,15,327250.0,INR,In Transit,SR03
SO2832,2024-09-26,C0012,Byju's Learning,North,Bengaluru,EdTech,P002,Wireless Headphones,Electronics,11,7225.0,15,79475.0,INR,Processing,SR09
SO2833,2024-09-26,C0002,TCS Technologies,North,Mumbai,Enterprise,P009,Filing Cabinet,Furniture,5,12000.0,0,60000.0,INR,Delivered,SR07
SO2834,2024-09-26,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P010,Conference Table,Furniture,2,49500.0,10,99000.0,INR,Delivered,SR08
SO2835,2024-09-27,C0015,Paytm Services,South,Noida,FinTech,P002,Wireless Headphones,Electronics,8,8075.0,5,64600.0,INR,Processing,SR03
SO2836,2024-09-27,C0013,Nykaa Fashion,North,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,17,17600.0,20,299200.0,INR,Cancelled,SR10
SO2837,2024-09-27,C0011,Ola Cabs,West,Bengaluru,Transport,P009,Filing Cabinet,Furniture,11,10200.0,15,112200.0,INR,In Transit,SR06
SO2838,2024-09-27,C0005,HDFC Bank,South,Mumbai,BFSI,P006,Tablet Air,Electronics,20,38250.0,15,765000.0,INR,Delivered,SR07
SO2839,2024-09-27,C0004,Reliance Retail,South,Mumbai,Retail,P004,Standing Desk,Furniture,20,28000.0,20,560000.0,INR,Delivered,SR03
SO2840,2024-09-28,C0011,Ola Cabs,West,Bengaluru,Transport,P008,LED Monitor 27inch,Electronics,4,28000.0,0,112000.0,INR,Delivered,SR05
SO2841,2024-09-28,C0009,Amazon India,North,Hyderabad,E-Commerce,P002,Wireless Headphones,Electronics,16,8500.0,0,136000.0,INR,Delivered,SR03
SO2842,2024-09-28,C0015,Paytm Services,South,Noida,FinTech,P005,Smartphone X12,Electronics,6,65000.0,0,390000.0,INR,Delivered,SR06
SO2843,2024-09-28,C0006,Tata Motors,South,Pune,Manufacturing,P002,Wireless Headphones,Electronics,3,8075.0,5,24225.0,INR,In Transit,SR08
SO2844,2024-09-28,C0005,HDFC Bank,South,Mumbai,BFSI,P008,LED Monitor 27inch,Electronics,9,23800.0,15,214200.0,INR,In Transit,SR03
SO2845,2024-09-29,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P008,LED Monitor 27inch,Electronics,2,25200.0,10,50400.0,INR,Processing,SR07
SO2846,2024-09-30,C0014,Swiggy India,North,Bengaluru,Food-Tech,P010,Conference Table,Furniture,5,46750.0,15,233750.0,INR,Delivered,SR10
SO2847,2024-09-30,C0006,Tata Motors,South,Pune,Manufacturing,P006,Tablet Air,Electronics,3,38250.0,15,114750.0,INR,Delivered,SR05
SO2848,2024-09-30,C0015,Paytm Services,South,Noida,FinTech,P001,Laptop Pro 15,Electronics,20,85000.0,0,1700000.0,INR,In Transit,SR04
SO2849,2024-09-30,C0012,Byju's Learning,North,Bengaluru,EdTech,P009,Filing Cabinet,Furniture,1,11400.0,5,11400.0,INR,Processing,SR05
SO2850,2024-09-30,C0007,Mahindra Group,North,Mumbai,Manufacturing,P003,Office Chair Ergonomic,Furniture,19,18700.0,15,355300.0,INR,Processing,SR04
SO2851,2024-09-30,C0007,Mahindra Group,North,Mumbai,Manufacturing,P008,LED Monitor 27inch,Electronics,3,25200.0,10,75600.0,INR,Delivered,SR09
SO2852,2024-09-30,C0015,Paytm Services,South,Noida,FinTech,P008,LED Monitor 27inch,Electronics,4,28000.0,0,112000.0,INR,Delivered,SR02
SO2853,2024-09-30,C0015,Paytm Services,South,Noida,FinTech,P007,Mechanical Keyboard,Electronics,14,7125.0,5,99750.0,INR,Delivered,SR02
SO2854,2024-09-30,C0006,Tata Motors,South,Pune,Manufacturing,P006,Tablet Air,Electronics,20,38250.0,15,765000.0,INR,Delivered,SR08
SO2855,2024-09-30,C0002,TCS Technologies,North,Mumbai,Enterprise,P005,Smartphone X12,Electronics,15,65000.0,0,975000.0,INR,Delivered,SR08
SO2856,2024-10-01,C0011,Ola Cabs,West,Bengaluru,Transport,P004,Standing Desk,Furniture,11,28000.0,20,308000.0,INR,Delivered,SR10
SO2857,2024-10-01,C0013,Nykaa Fashion,North,Mumbai,Retail,P007,Mechanical Keyboard,Electronics,2,6750.0,10,13500.0,INR,In Transit,SR08
SO2858,2024-10-01,C0004,Reliance Retail,South,Mumbai,Retail,P001,Laptop Pro 15,Electronics,7,85000.0,0,595000.0,INR,Cancelled,SR07
SO2859,2024-10-01,C0005,HDFC Bank,South,Mumbai,BFSI,P005,Smartphone X12,Electronics,6,65000.0,0,390000.0,INR,Delivered,SR05
SO2860,2024-10-01,C0007,Mahindra Group,North,Mumbai,Manufacturing,P002,Wireless Headphones,Electronics,10,7225.0,15,72250.0,INR,Processing,SR09
SO2861,2024-10-01,C0004,Reliance Retail,South,Mumbai,Retail,P005,Smartphone X12,Electronics,6,65000.0,0,390000.0,INR,Delivered,SR07
SO2862,2024-10-02,C0013,Nykaa Fashion,North,Mumbai,Retail,P005,Smartphone X12,Electronics,6,61750.0,5,370500.0,INR,Delivered,SR07
SO2863,2024-10-02,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P008,LED Monitor 27inch,Electronics,18,26600.0,5,478800.0,INR,Cancelled,SR07
SO2864,2024-10-02,C0006,Tata Motors,South,Pune,Manufacturing,P010,Conference Table,Furniture,13,55000.0,0,715000.0,INR,Delivered,SR10
SO2865,2024-10-02,C0004,Reliance Retail,South,Mumbai,Retail,P002,Wireless Headphones,Electronics,19,6800.0,20,129200.0,INR,Delivered,SR06
SO2866,2024-10-02,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P003,Office Chair Ergonomic,Furniture,15,20900.0,5,313500.0,INR,Delivered,SR06
SO2867,2024-10-02,C0002,TCS Technologies,North,Mumbai,Enterprise,P007,Mechanical Keyboard,Electronics,9,6000.0,20,54000.0,INR,In Transit,SR08
SO2868,2024-10-02,C0014,Swiggy India,North,Bengaluru,Food-Tech,P003,Office Chair Ergonomic,Furniture,15,17600.0,20,264000.0,INR,Delivered,SR04
SO2869,2024-10-02,C0012,Byju's Learning,North,Bengaluru,EdTech,P004,Standing Desk,Furniture,14,28000.0,20,392000.0,INR,In Transit,SR10
SO2870,2024-10-02,C0007,Mahindra Group,North,Mumbai,Manufacturing,P004,Standing Desk,Furniture,12,33250.0,5,399000.0,INR,Cancelled,SR10
SO2871,2024-10-03,C0006,Tata Motors,South,Pune,Manufacturing,P006,Tablet Air,Electronics,1,40500.0,10,40500.0,INR,Processing,SR09
SO2872,2024-10-03,C0014,Swiggy India,North,Bengaluru,Food-Tech,P002,Wireless Headphones,Electronics,16,7225.0,15,115600.0,INR,Delivered,SR06
SO2873,2024-10-03,C0006,Tata Motors,South,Pune,Manufacturing,P009,Filing Cabinet,Furniture,14,9600.0,20,134400.0,INR,Cancelled,SR06
SO2874,2024-10-03,C0002,TCS Technologies,North,Mumbai,Enterprise,P003,Office Chair Ergonomic,Furniture,15,18700.0,15,280500.0,INR,Delivered,SR09
SO2875,2024-10-04,C0009,Amazon India,North,Hyderabad,E-Commerce,P007,Mechanical Keyboard,Electronics,13,6750.0,10,87750.0,INR,Processing,SR07
SO2876,2024-10-04,C0011,Ola Cabs,West,Bengaluru,Transport,P005,Smartphone X12,Electronics,20,65000.0,0,1300000.0,INR,Cancelled,SR02
SO2877,2024-10-04,C0002,TCS Technologies,North,Mumbai,Enterprise,P001,Laptop Pro 15,Electronics,20,72250.0,15,1445000.0,INR,Delivered,SR10
SO2878,2024-10-04,C0015,Paytm Services,South,Noida,FinTech,P009,Filing Cabinet,Furniture,4,10200.0,15,40800.0,INR,Delivered,SR01
SO2879,2024-10-04,C0011,Ola Cabs,West,Bengaluru,Transport,P005,Smartphone X12,Electronics,14,61750.0,5,864500.0,INR,Delivered,SR08
SO2880,2024-10-04,C0009,Amazon India,North,Hyderabad,E-Commerce,P007,Mechanical Keyboard,Electronics,4,7125.0,5,28500.0,INR,Processing,SR02
SO2881,2024-10-05,C0013,Nykaa Fashion,North,Mumbai,Retail,P008,LED Monitor 27inch,Electronics,14,23800.0,15,333200.0,INR,Delivered,SR06
SO2882,2024-10-05,C0013,Nykaa Fashion,North,Mumbai,Retail,P004,Standing Desk,Furniture,17,31500.0,10,535500.0,INR,Delivered,SR05
SO2883,2024-10-05,C0005,HDFC Bank,South,Mumbai,BFSI,P007,Mechanical Keyboard,Electronics,8,7500.0,0,60000.0,INR,Processing,SR07
SO2884,2024-10-06,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P001,Laptop Pro 15,Electronics,5,76500.0,10,382500.0,INR,Processing,SR09
SO2885,2024-10-07,C0006,Tata Motors,South,Pune,Manufacturing,P003,Office Chair Ergonomic,Furniture,19,18700.0,15,355300.0,INR,Delivered,SR07
SO2886,2024-10-07,C0004,Reliance Retail,South,Mumbai,Retail,P010,Conference Table,Furniture,13,55000.0,0,715000.0,INR,Processing,SR10
SO2887,2024-10-07,C0007,Mahindra Group,North,Mumbai,Manufacturing,P003,Office Chair Ergonomic,Furniture,13,20900.0,5,271700.0,INR,Delivered,SR06
SO2888,2024-10-07,C0009,Amazon India,North,Hyderabad,E-Commerce,P003,Office Chair Ergonomic,Furniture,14,20900.0,5,292600.0,INR,Delivered,SR03
SO2889,2024-10-07,C0009,Amazon India,North,Hyderabad,E-Commerce,P002,Wireless Headphones,Electronics,19,7225.0,15,137275.0,INR,Processing,SR05
SO2890,2024-10-07,C0014,Swiggy India,North,Bengaluru,Food-Tech,P009,Filing Cabinet,Furniture,6,10800.0,10,64800.0,INR,Delivered,SR02
SO2891,2024-10-07,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P007,Mechanical Keyboard,Electronics,1,6000.0,20,6000.0,INR,Delivered,SR10
SO2892,2024-10-07,C0012,Byju's Learning,North,Bengaluru,EdTech,P009,Filing Cabinet,Furniture,3,9600.0,20,28800.0,INR,Delivered,SR03
SO2893,2024-10-07,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P006,Tablet Air,Electronics,6,42750.0,5,256500.0,INR,In Transit,SR04
SO2894,2024-10-08,C0004,Reliance Retail,South,Mumbai,Retail,P009,Filing Cabinet,Furniture,8,10200.0,15,81600.0,INR,In Transit,SR01
SO2895,2024-10-08,C0005,HDFC Bank,South,Mumbai,BFSI,P002,Wireless Headphones,Electronics,5,8500.0,0,42500.0,INR,Delivered,SR10
SO2896,2024-10-08,C0014,Swiggy India,North,Bengaluru,Food-Tech,P002,Wireless Headphones,Electronics,4,7225.0,15,28900.0,INR,Processing,SR02
SO2897,2024-10-08,C0002,TCS Technologies,North,Mumbai,Enterprise,P003,Office Chair Ergonomic,Furniture,10,19800.0,10,198000.0,INR,Processing,SR02
SO2898,2024-10-08,C0002,TCS Technologies,North,Mumbai,Enterprise,P008,LED Monitor 27inch,Electronics,12,26600.0,5,319200.0,INR,Delivered,SR08
SO2899,2024-10-08,C0013,Nykaa Fashion,North,Mumbai,Retail,P001,Laptop Pro 15,Electronics,14,85000.0,0,1190000.0,INR,Delivered,SR02
SO2900,2024-10-08,C0004,Reliance Retail,South,Mumbai,Retail,P007,Mechanical Keyboard,Electronics,13,6750.0,10,87750.0,INR,Delivered,SR08
SO2901,2024-10-08,C0013,Nykaa Fashion,North,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,6,19800.0,10,118800.0,INR,Delivered,SR03
SO2902,2024-10-09,C0002,TCS Technologies,North,Mumbai,Enterprise,P006,Tablet Air,Electronics,12,38250.0,15,459000.0,INR,Cancelled,SR10
SO2903,2024-10-09,C0009,Amazon India,North,Hyderabad,E-Commerce,P001,Laptop Pro 15,Electronics,6,68000.0,20,408000.0,INR,In Transit,SR02
SO2904,2024-10-09,C0004,Reliance Retail,South,Mumbai,Retail,P010,Conference Table,Furniture,1,44000.0,20,44000.0,INR,Delivered,SR09
SO2905,2024-10-09,C0013,Nykaa Fashion,North,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,7,19800.0,10,138600.0,INR,Delivered,SR04
SO2906,2024-10-10,C0006,Tata Motors,South,Pune,Manufacturing,P003,Office Chair Ergonomic,Furniture,8,22000.0,0,176000.0,INR,In Transit,SR03
SO2907,2024-10-10,C0005,HDFC Bank,South,Mumbai,BFSI,P005,Smartphone X12,Electronics,16,61750.0,5,988000.0,INR,Cancelled,SR06
SO2908,2024-10-10,C0012,Byju's Learning,North,Bengaluru,EdTech,P009,Filing Cabinet,Furniture,10,10200.0,15,102000.0,INR,In Transit,SR08
SO2909,2024-10-10,C0007,Mahindra Group,North,Mumbai,Manufacturing,P009,Filing Cabinet,Furniture,13,11400.0,5,148200.0,INR,Delivered,SR04
SO2910,2024-10-11,C0007,Mahindra Group,North,Mumbai,Manufacturing,P002,Wireless Headphones,Electronics,19,6800.0,20,129200.0,INR,Delivered,SR04
SO2911,2024-10-11,C0012,Byju's Learning,North,Bengaluru,EdTech,P008,LED Monitor 27inch,Electronics,14,23800.0,15,333200.0,INR,Delivered,SR05
SO2912,2024-10-11,C0014,Swiggy India,North,Bengaluru,Food-Tech,P006,Tablet Air,Electronics,20,45000.0,0,900000.0,INR,Delivered,SR07
SO2913,2024-10-11,C0004,Reliance Retail,South,Mumbai,Retail,P010,Conference Table,Furniture,12,49500.0,10,594000.0,INR,Processing,SR02
SO2914,2024-10-11,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P003,Office Chair Ergonomic,Furniture,2,17600.0,20,35200.0,INR,Delivered,SR07
SO2915,2024-10-11,C0005,HDFC Bank,South,Mumbai,BFSI,P010,Conference Table,Furniture,17,49500.0,10,841500.0,INR,Delivered,SR02
SO2916,2024-10-11,C0003,Wipro Solutions,East,Pune,Enterprise,P006,Tablet Air,Electronics,14,42750.0,5,598500.0,INR,Delivered,SR02
SO2917,2024-10-11,C0004,Reliance Retail,South,Mumbai,Retail,P006,Tablet Air,Electronics,12,42750.0,5,513000.0,INR,In Transit,SR02
SO2918,2024-10-12,C0006,Tata Motors,South,Pune,Manufacturing,P001,Laptop Pro 15,Electronics,11,80750.0,5,888250.0,INR,Delivered,SR06
SO2919,2024-10-13,C0009,Amazon India,North,Hyderabad,E-Commerce,P002,Wireless Headphones,Electronics,13,7650.0,10,99450.0,INR,Delivered,SR09
SO2920,2024-10-13,C0004,Reliance Retail,South,Mumbai,Retail,P002,Wireless Headphones,Electronics,18,7650.0,10,137700.0,INR,In Transit,SR02
SO2921,2024-10-14,C0011,Ola Cabs,West,Bengaluru,Transport,P007,Mechanical Keyboard,Electronics,11,6750.0,10,74250.0,INR,Delivered,SR01
SO2922,2024-10-14,C0013,Nykaa Fashion,North,Mumbai,Retail,P008,LED Monitor 27inch,Electronics,16,28000.0,0,448000.0,INR,Cancelled,SR07
SO2923,2024-10-14,C0002,TCS Technologies,North,Mumbai,Enterprise,P002,Wireless Headphones,Electronics,15,8075.0,5,121125.0,INR,Delivered,SR10
SO2924,2024-10-14,C0007,Mahindra Group,North,Mumbai,Manufacturing,P004,Standing Desk,Furniture,19,35000.0,0,665000.0,INR,Delivered,SR10
SO2925,2024-10-14,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P008,LED Monitor 27inch,Electronics,10,26600.0,5,266000.0,INR,Processing,SR07
SO2926,2024-10-14,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P009,Filing Cabinet,Furniture,17,12000.0,0,204000.0,INR,Delivered,SR01
SO2927,2024-10-14,C0002,TCS Technologies,North,Mumbai,Enterprise,P008,LED Monitor 27inch,Electronics,4,23800.0,15,95200.0,INR,In Transit,SR05
SO2928,2024-10-14,C0006,Tata Motors,South,Pune,Manufacturing,P006,Tablet Air,Electronics,13,45000.0,0,585000.0,INR,Delivered,SR06
SO2929,2024-10-14,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P010,Conference Table,Furniture,2,46750.0,15,93500.0,INR,Delivered,SR08
SO2930,2024-10-14,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P002,Wireless Headphones,Electronics,12,6800.0,20,81600.0,INR,Delivered,SR04
SO2931,2024-10-15,C0014,Swiggy India,North,Bengaluru,Food-Tech,P001,Laptop Pro 15,Electronics,5,85000.0,0,425000.0,INR,Cancelled,SR07
SO2932,2024-10-15,C0004,Reliance Retail,South,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,3,20900.0,5,62700.0,INR,In Transit,SR06
SO2933,2024-10-15,C0014,Swiggy India,North,Bengaluru,Food-Tech,P009,Filing Cabinet,Furniture,1,12000.0,0,12000.0,INR,Delivered,SR01
SO2934,2024-10-15,C0002,TCS Technologies,North,Mumbai,Enterprise,P001,Laptop Pro 15,Electronics,10,85000.0,0,850000.0,INR,Delivered,SR10
SO2935,2024-10-16,C0005,HDFC Bank,South,Mumbai,BFSI,P003,Office Chair Ergonomic,Furniture,5,17600.0,20,88000.0,INR,Delivered,SR03
SO2936,2024-10-16,C0006,Tata Motors,South,Pune,Manufacturing,P003,Office Chair Ergonomic,Furniture,19,18700.0,15,355300.0,INR,Delivered,SR02
SO2937,2024-10-16,C0009,Amazon India,North,Hyderabad,E-Commerce,P009,Filing Cabinet,Furniture,8,9600.0,20,76800.0,INR,Delivered,SR08
SO2938,2024-10-16,C0005,HDFC Bank,South,Mumbai,BFSI,P006,Tablet Air,Electronics,16,42750.0,5,684000.0,INR,Delivered,SR05
SO2939,2024-10-16,C0012,Byju's Learning,North,Bengaluru,EdTech,P002,Wireless Headphones,Electronics,12,6800.0,20,81600.0,INR,Processing,SR04
